# Fake Entries for Testing!!!!
# Just the points and its neighbours have p = 1
# counter    z          M1450      p         
     1067    3.980      -31.250    0.000000
     1068    3.980      -31.200    0.000000
     1069    3.980      -31.150    0.000000
     1070    3.980      -31.100    0.000000
     1071    3.980      -31.050    0.000000
     1072    3.980      -31.000    0.000000
     1073    3.980      -30.950    0.000000
     1074    3.980      -30.900    0.000000
     1075    3.980      -30.850    0.000000
     1076    3.980      -30.800    0.000000
     1077    3.980      -30.750    0.000000
     1078    3.980      -30.700    0.000000
     1079    3.980      -30.650    0.000000
     1080    3.980      -30.600    0.000000
     1081    3.980      -30.550    0.000000
     1082    3.980      -30.500    0.000000
     1083    3.980      -30.450    0.000000
     1084    3.980      -30.400    1.000000
     1085    3.980      -30.350    1.000000
     1086    3.980      -30.300    1.000000
     1087    3.980      -30.250    0.000000
     1088    3.980      -30.200    0.000000
     1089    3.980      -30.150    1.000000
     1090    3.980      -30.100    1.000000
     1091    3.980      -30.050    1.000000
     1092    3.980      -30.000    0.000000
     1093    3.980      -29.950    0.000000
     1094    3.980      -29.900    0.000000
     1095    3.980      -29.850    0.000000
     1096    3.980      -29.800    1.000000
     1097    3.980      -29.750    1.000000
     1098    3.980      -29.700    1.000000
     1099    3.980      -29.650    0.000000
     1100    3.980      -29.600    0.000000
     1101    3.980      -29.550    1.000000
     1102    3.980      -29.500    1.000000
     1103    3.980      -29.450    1.000000
     1104    3.980      -29.400    1.000000
     1105    3.980      -29.350    1.000000
     1106    3.980      -29.300    1.000000
     1107    3.980      -29.250    1.000000
     1108    3.980      -29.200    1.000000
     1109    3.980      -29.150    1.000000
     1110    3.980      -29.100    0.000000
     1111    3.980      -29.050    0.000000
     1112    3.980      -29.000    0.000000
     1113    3.980      -28.950    0.000000
     1114    3.980      -28.900    0.000000
     1115    3.980      -28.850    0.000000
     1116    3.980      -28.800    0.000000
     1117    3.980      -28.750    0.000000
     1118    3.980      -28.700    0.000000
     1119    4.030      -32.950    0.000000
     1120    4.030      -32.900    0.000000
     1121    4.030      -32.850    0.000000
     1122    4.030      -32.800    0.000000
     1123    4.030      -32.750    0.000000
     1124    4.030      -32.700    0.000000
     1125    4.030      -32.650    0.000000
     1126    4.030      -32.600    0.000000
     1127    4.030      -32.550    0.000000
     1128    4.030      -32.500    0.000000
     1129    4.030      -32.450    0.000000
     1130    4.030      -32.400    0.000000
     1131    4.030      -32.350    0.000000
     1132    4.030      -32.300    0.000000
     1133    4.030      -32.250    0.000000
     1134    4.030      -32.200    0.000000
     1135    4.030      -32.150    0.000000
     1136    4.030      -32.100    0.000000
     1137    4.030      -32.050    0.000000
     1138    4.030      -32.000    0.000000
     1139    4.030      -31.950    0.000000
     1140    4.030      -31.900    0.000000
     1141    4.030      -31.850    0.000000
     1142    4.030      -31.800    0.000000
     1143    4.030      -31.750    0.000000
     1144    4.030      -31.700    0.000000
     1145    4.030      -31.650    0.000000
     1146    4.030      -31.600    0.000000
     1147    4.030      -31.550    0.000000
     1148    4.030      -31.500    0.000000
     1149    4.030      -31.450    0.000000
     1150    4.030      -31.400    0.000000
     1151    4.030      -31.350    0.000000
     1152    4.030      -31.300    0.000000
     1153    4.030      -31.250    0.000000
     1154    4.030      -31.200    0.000000
     1155    4.030      -31.150    0.000000
     1156    4.030      -31.100    0.000000
     1157    4.030      -31.050    0.000000
     1158    4.030      -31.000    0.000000
     1159    4.030      -30.950    0.000000
     1160    4.030      -30.900    0.000000
     1161    4.030      -30.850    0.000000
     1162    4.030      -30.800    0.000000
     1163    4.030      -30.750    0.000000
     1164    4.030      -30.700    0.000000
     1165    4.030      -30.650    0.000000
     1166    4.030      -30.600    0.000000
     1167    4.030      -30.550    0.000000
     1168    4.030      -30.500    0.000000
     1169    4.030      -30.450    0.000000
     1170    4.030      -30.400    1.000000
     1171    4.030      -30.350    1.000000
     1172    4.030      -30.300    1.000000
     1173    4.030      -30.250    0.000000
     1174    4.030      -30.200    0.000000
     1175    4.030      -30.150    0.000000
     1176    4.030      -30.100    0.000000
     1177    4.030      -30.050    0.000000
     1178    4.030      -30.000    0.000000
     1179    4.030      -29.950    0.000000
     1180    4.030      -29.900    0.000000
     1181    4.030      -29.850    0.000000
     1182    4.030      -29.800    1.000000
     1183    4.030      -29.750    1.000000
     1184    4.030      -29.700    1.000000
     1185    4.030      -29.650    0.000000
     1186    4.030      -29.600    0.000000
     1187    4.030      -29.550    0.000000
     1188    4.030      -29.500    0.000000
     1189    4.030      -29.450    0.000000
     1190    4.030      -29.400    0.000000
     1191    4.030      -29.350    0.000000
     1192    4.030      -29.300    0.000000
     1193    4.030      -29.250    1.000000
     1194    4.030      -29.200    1.000000
     1195    4.030      -29.150    1.000000
     1196    4.030      -29.100    0.000000
     1197    4.030      -29.050    0.000000
     1198    4.030      -29.000    0.000000
     1199    4.030      -28.950    0.000000
     1200    4.030      -28.900    0.000000
     1201    4.030      -28.850    0.000000
     1202    4.030      -28.800    0.000000
     1203    4.030      -28.750    0.000000
     1204    4.030      -28.700    0.000000
     1205    4.080      -32.950    0.000000
     1206    4.080      -32.900    0.000000
     1207    4.080      -32.850    0.000000
     1208    4.080      -32.800    0.000000
     1209    4.080      -32.750    0.000000
     1210    4.080      -32.700    0.000000
     1211    4.080      -32.650    0.000000
     1212    4.080      -32.600    0.000000
     1213    4.080      -32.550    0.000000
     1214    4.080      -32.500    0.000000
     1215    4.080      -32.450    0.000000
     1216    4.080      -32.400    0.000000
     1217    4.080      -32.350    0.000000
     1218    4.080      -32.300    0.000000
     1219    4.080      -32.250    0.000000
     1220    4.080      -32.200    0.000000
     1221    4.080      -32.150    0.000000
     1222    4.080      -32.100    0.000000
     1223    4.080      -32.050    0.000000
     1224    4.080      -32.000    0.000000
     1225    4.080      -31.950    0.000000
     1226    4.080      -31.900    0.000000
     1227    4.080      -31.850    0.000000
     1228    4.080      -31.800    0.000000
     1229    4.080      -31.750    0.000000
     1230    4.080      -31.700    0.000000
     1231    4.080      -31.650    0.000000
     1232    4.080      -31.600    0.000000
     1233    4.080      -31.550    0.000000
     1234    4.080      -31.500    0.000000
     1235    4.080      -31.450    0.000000
     1236    4.080      -31.400    0.000000
     1237    4.080      -31.350    0.000000
     1238    4.080      -31.300    0.000000
     1239    4.080      -31.250    0.000000
     1240    4.080      -31.200    0.000000
     1241    4.080      -31.150    0.000000
     1242    4.080      -31.100    0.000000
     1243    4.080      -31.050    0.000000
     1244    4.080      -31.000    0.000000
     1245    4.080      -30.950    0.000000
     1246    4.080      -30.900    0.000000
     1247    4.080      -30.850    0.000000
     1248    4.080      -30.800    0.000000
     1249    4.080      -30.750    0.000000
     1250    4.080      -30.700    0.000000
     1251    4.080      -30.650    0.000000
     1252    4.080      -30.600    0.000000
     1253    4.080      -30.550    0.000000
     1254    4.080      -30.500    0.000000
     1255    4.080      -30.450    0.000000
     1256    4.080      -30.400    0.000000
     1257    4.080      -30.350    0.000000
     1258    4.080      -30.300    0.000000
     1259    4.080      -30.250    0.000000
     1260    4.080      -30.200    0.000000
     1261    4.080      -30.150    0.000000
     1262    4.080      -30.100    0.000000
     1263    4.080      -30.050    0.000000
     1264    4.080      -30.000    0.000000
     1265    4.080      -29.950    0.000000
     1266    4.080      -29.900    0.000000
     1267    4.080      -29.850    0.000000
     1268    4.080      -29.800    0.000000
     1269    4.080      -29.750    0.000000
     1270    4.080      -29.700    0.000000
     1271    4.080      -29.650    0.000000
     1272    4.080      -29.600    0.000000
     1273    4.080      -29.550    0.000000
     1274    4.080      -29.500    0.000000
     1275    4.080      -29.450    0.000000
     1276    4.080      -29.400    0.000000
     1277    4.080      -29.350    0.000000
     1278    4.080      -29.300    1.000000
     1279    4.080      -29.250    1.000000
     1280    4.080      -29.200    1.000000
     1281    4.080      -29.150    0.000000
     1282    4.080      -29.100    0.000000
     1283    4.080      -29.050    0.000000
     1284    4.080      -29.000    0.000000
     1285    4.080      -28.950    0.000000
     1286    4.080      -28.900    0.000000
     1287    4.080      -28.850    0.000000
     1288    4.080      -28.800    0.000000
     1289    4.080      -28.750    0.000000
     1290    4.080      -28.700    0.000000
     1291    4.130      -32.950    0.000000
     1292    4.130      -32.900    0.000000
     1293    4.130      -32.850    0.000000
     1294    4.130      -32.800    0.000000
     1295    4.130      -32.750    0.000000
     1296    4.130      -32.700    0.000000
     1297    4.130      -32.650    0.000000
     1298    4.130      -32.600    0.000000
     1299    4.130      -32.550    0.000000
     1300    4.130      -32.500    0.000000
     1301    4.130      -32.450    0.000000
     1302    4.130      -32.400    0.000000
     1303    4.130      -32.350    0.000000
     1304    4.130      -32.300    0.000000
     1305    4.130      -32.250    0.000000
     1306    4.130      -32.200    0.000000
     1307    4.130      -32.150    0.000000
     1308    4.130      -32.100    0.000000
     1309    4.130      -32.050    0.000000
     1310    4.130      -32.000    0.000000
     1311    4.130      -31.950    0.000000
     1312    4.130      -31.900    0.000000
     1313    4.130      -31.850    0.000000
     1314    4.130      -31.800    0.000000
     1315    4.130      -31.750    0.000000
     1316    4.130      -31.700    0.000000
     1317    4.130      -31.650    0.000000
     1318    4.130      -31.600    0.000000
     1319    4.130      -31.550    0.000000
     1320    4.130      -31.500    0.000000
     1321    4.130      -31.450    0.000000
     1322    4.130      -31.400    0.000000
     1323    4.130      -31.350    0.000000
     1324    4.130      -31.300    0.000000
     1325    4.130      -31.250    0.000000
     1326    4.130      -31.200    0.000000
     1327    4.130      -31.150    0.000000
     1328    4.130      -31.100    0.000000
     1329    4.130      -31.050    0.000000
     1330    4.130      -31.000    0.000000
     1331    4.130      -30.950    0.000000
     1332    4.130      -30.900    0.000000
     1333    4.130      -30.850    0.000000
     1334    4.130      -30.800    0.000000
     1335    4.130      -30.750    0.000000
     1336    4.130      -30.700    0.000000
     1337    4.130      -30.650    0.000000
     1338    4.130      -30.600    0.000000
     1339    4.130      -30.550    0.000000
     1340    4.130      -30.500    0.000000
     1341    4.130      -30.450    0.000000
     1342    4.130      -30.400    0.000000
     1343    4.130      -30.350    0.000000
     1344    4.130      -30.300    0.000000
     1345    4.130      -30.250    0.000000
     1346    4.130      -30.200    0.000000
     1347    4.130      -30.150    0.000000
     1348    4.130      -30.100    0.000000
     1349    4.130      -30.050    0.000000
     1350    4.130      -30.000    0.000000
     1351    4.130      -29.950    0.000000
     1352    4.130      -29.900    0.000000
     1353    4.130      -29.850    0.000000
     1354    4.130      -29.800    0.000000
     1355    4.130      -29.750    0.000000
     1356    4.130      -29.700    0.000000
     1357    4.130      -29.650    0.000000
     1358    4.130      -29.600    0.000000
     1359    4.130      -29.550    0.000000
     1360    4.130      -29.500    0.000000
     1361    4.130      -29.450    0.000000
     1362    4.130      -29.400    0.000000
     1363    4.130      -29.350    0.000000
     1364    4.130      -29.300    1.000000
     1365    4.130      -29.250    1.000000
     1366    4.130      -29.200    1.000000
     1367    4.130      -29.150    0.000000
     1368    4.130      -29.100    0.000000
     1369    4.130      -29.050    0.000000
     1370    4.130      -29.000    0.000000
     1371    4.130      -28.950    0.000000
     1372    4.130      -28.900    0.000000
     1373    4.130      -28.850    0.000000
     1374    4.130      -28.800    0.000000
     1375    4.130      -28.750    0.000000
     1376    4.130      -28.700    0.000000
     1377    4.180      -32.950    0.000000
     1378    4.180      -32.900    0.000000
     1379    4.180      -32.850    0.000000
     1380    4.180      -32.800    0.000000
     1381    4.180      -32.750    0.000000
     1382    4.180      -32.700    0.000000
     1383    4.180      -32.650    0.000000
     1384    4.180      -32.600    0.000000
     1385    4.180      -32.550    0.000000
     1386    4.180      -32.500    0.000000
     1387    4.180      -32.450    0.000000
     1388    4.180      -32.400    0.000000
     1389    4.180      -32.350    0.000000
     1390    4.180      -32.300    0.000000
     1391    4.180      -32.250    0.000000
     1392    4.180      -32.200    0.000000
     1393    4.180      -32.150    0.000000
     1394    4.180      -32.100    0.000000
     1395    4.180      -32.050    0.000000
     1396    4.180      -32.000    0.000000
     1397    4.180      -31.950    0.000000
     1398    4.180      -31.900    0.000000
     1399    4.180      -31.850    0.000000
     1400    4.180      -31.800    0.000000
     1401    4.180      -31.750    0.000000
     1402    4.180      -31.700    0.000000
     1403    4.180      -31.650    0.000000
     1404    4.180      -31.600    0.000000
     1405    4.180      -31.550    0.000000
     1406    4.180      -31.500    0.000000
     1407    4.180      -31.450    0.000000
     1408    4.180      -31.400    0.000000
     1409    4.180      -31.350    0.000000
     1410    4.180      -31.300    0.000000
     1411    4.180      -31.250    0.000000
     1412    4.180      -31.200    0.000000
     1413    4.180      -31.150    0.000000
     1414    4.180      -31.100    0.000000
     1415    4.180      -31.050    0.000000
     1416    4.180      -31.000    0.000000
     1417    4.180      -30.950    0.000000
     1418    4.180      -30.900    0.000000
     1419    4.180      -30.850    0.000000
     1420    4.180      -30.800    0.000000
     1421    4.180      -30.750    0.000000
     1422    4.180      -30.700    0.000000
     1423    4.180      -30.650    0.000000
     1424    4.180      -30.600    0.000000
     1425    4.180      -30.550    0.000000
     1426    4.180      -30.500    0.000000
     1427    4.180      -30.450    0.000000
     1428    4.180      -30.400    0.000000
     1429    4.180      -30.350    0.000000
     1430    4.180      -30.300    0.000000
     1431    4.180      -30.250    0.000000
     1432    4.180      -30.200    0.000000
     1433    4.180      -30.150    0.000000
     1434    4.180      -30.100    0.000000
     1435    4.180      -30.050    0.000000
     1436    4.180      -30.000    0.000000
     1437    4.180      -29.950    1.000000
     1438    4.180      -29.900    1.000000
     1439    4.180      -29.850    1.000000
     1440    4.180      -29.800    0.000000
     1441    4.180      -29.750    0.000000
     1442    4.180      -29.700    0.000000
     1443    4.180      -29.650    0.000000
     1444    4.180      -29.600    0.000000
     1445    4.180      -29.550    0.000000
     1446    4.180      -29.500    0.000000
     1447    4.180      -29.450    0.000000
     1448    4.180      -29.400    0.000000
     1449    4.180      -29.350    0.000000
     1450    4.180      -29.300    1.000000
     1451    4.180      -29.250    1.000000
     1452    4.180      -29.200    1.000000
     1453    4.180      -29.150    0.000000
     1454    4.180      -29.100    0.000000
     1455    4.180      -29.050    0.000000
     1456    4.180      -29.000    0.000000
     1457    4.180      -28.950    0.000000
     1458    4.180      -28.900    0.000000
     1459    4.180      -28.850    0.000000
     1460    4.180      -28.800    0.000000
     1461    4.180      -28.750    0.000000
     1462    4.180      -28.700    0.000000
     1463    4.230      -32.950    0.000000
     1464    4.230      -32.900    0.000000
     1465    4.230      -32.850    0.000000
     1466    4.230      -32.800    0.000000
     1467    4.230      -32.750    0.000000
     1468    4.230      -32.700    0.000000
     1469    4.230      -32.650    0.000000
     1470    4.230      -32.600    0.000000
     1471    4.230      -32.550    0.000000
     1472    4.230      -32.500    0.000000
     1473    4.230      -32.450    0.000000
     1474    4.230      -32.400    0.000000
     1475    4.230      -32.350    0.000000
     1476    4.230      -32.300    0.000000
     1477    4.230      -32.250    0.000000
     1478    4.230      -32.200    0.000000
     1479    4.230      -32.150    0.000000
     1480    4.230      -32.100    0.000000
     1481    4.230      -32.050    0.000000
     1482    4.230      -32.000    0.000000
     1483    4.230      -31.950    0.000000
     1484    4.230      -31.900    0.000000
     1485    4.230      -31.850    0.000000
     1486    4.230      -31.800    0.000000
     1487    4.230      -31.750    0.000000
     1488    4.230      -31.700    0.000000
     1489    4.230      -31.650    0.000000
     1490    4.230      -31.600    0.000000
     1491    4.230      -31.550    0.000000
     1492    4.230      -31.500    0.000000
     1493    4.230      -31.450    0.000000
     1494    4.230      -31.400    0.000000
     1495    4.230      -31.350    0.000000
     1496    4.230      -31.300    0.000000
     1497    4.230      -31.250    0.000000
     1498    4.230      -31.200    0.000000
     1499    4.230      -31.150    0.000000
     1500    4.230      -31.100    0.000000
     1501    4.230      -31.050    0.000000
     1502    4.230      -31.000    0.000000
     1503    4.230      -30.950    0.000000
     1504    4.230      -30.900    0.000000
     1505    4.230      -30.850    0.000000
     1506    4.230      -30.800    0.000000
     1507    4.230      -30.750    0.000000
     1508    4.230      -30.700    0.000000
     1509    4.230      -30.650    0.000000
     1510    4.230      -30.600    0.000000
     1511    4.230      -30.550    1.000000
     1512    4.230      -30.500    1.000000
     1513    4.230      -30.450    1.000000
     1514    4.230      -30.400    0.000000
     1515    4.230      -30.350    0.000000
     1516    4.230      -30.300    0.000000
     1517    4.230      -30.250    0.000000
     1518    4.230      -30.200    0.000000
     1519    4.230      -30.150    0.000000
     1520    4.230      -30.100    0.000000
     1521    4.230      -30.050    0.000000
     1522    4.230      -30.000    0.000000
     1523    4.230      -29.950    1.000000
     1524    4.230      -29.900    1.000000
     1525    4.230      -29.850    1.000000
     1526    4.230      -29.800    0.000000
     1527    4.230      -29.750    0.000000
     1528    4.230      -29.700    0.000000
     1529    4.230      -29.650    0.000000
     1530    4.230      -29.600    0.000000
     1531    4.230      -29.550    0.000000
     1532    4.230      -29.500    0.000000
     1533    4.230      -29.450    0.000000
     1534    4.230      -29.400    0.000000
     1535    4.230      -29.350    0.000000
     1536    4.230      -29.300    0.000000
     1537    4.230      -29.250    0.000000
     1538    4.230      -29.200    0.000000
     1539    4.230      -29.150    0.000000
     1540    4.230      -29.100    0.000000
     1541    4.230      -29.050    0.000000
     1542    4.230      -29.000    0.000000
     1543    4.230      -28.950    0.000000
     1544    4.230      -28.900    0.000000
     1545    4.230      -28.850    0.000000
     1546    4.230      -28.800    0.000000
     1547    4.230      -28.750    0.000000
     1548    4.230      -28.700    0.000000
     1549    4.280      -32.950    0.000000
     1550    4.280      -32.900    0.000000
     1551    4.280      -32.850    0.000000
     1552    4.280      -32.800    0.000000
     1553    4.280      -32.750    0.000000
     1554    4.280      -32.700    0.000000
     1555    4.280      -32.650    0.000000
     1556    4.280      -32.600    0.000000
     1557    4.280      -32.550    0.000000
     1558    4.280      -32.500    0.000000
     1559    4.280      -32.450    0.000000
     1560    4.280      -32.400    0.000000
     1561    4.280      -32.350    0.000000
     1562    4.280      -32.300    0.000000
     1563    4.280      -32.250    0.000000
     1564    4.280      -32.200    0.000000
     1565    4.280      -32.150    0.000000
     1566    4.280      -32.100    0.000000
     1567    4.280      -32.050    0.000000
     1568    4.280      -32.000    0.000000
     1569    4.280      -31.950    0.000000
     1570    4.280      -31.900    0.000000
     1571    4.280      -31.850    0.000000
     1572    4.280      -31.800    0.000000
     1573    4.280      -31.750    0.000000
     1574    4.280      -31.700    1.000000
     1575    4.280      -31.650    1.000000
     1576    4.280      -31.600    1.000000
     1577    4.280      -31.550    0.000000
     1578    4.280      -31.500    0.000000
     1579    4.280      -31.450    0.000000
     1580    4.280      -31.400    0.000000
     1581    4.280      -31.350    0.000000
     1582    4.280      -31.300    0.000000
     1583    4.280      -31.250    0.000000
     1584    4.280      -31.200    0.000000
     1585    4.280      -31.150    0.000000
     1586    4.280      -31.100    0.000000
     1587    4.280      -31.050    0.000000
     1588    4.280      -31.000    0.000000
     1589    4.280      -30.950    0.000000
     1590    4.280      -30.900    0.000000
     1591    4.280      -30.850    0.000000
     1592    4.280      -30.800    0.000000
     1593    4.280      -30.750    0.000000
     1594    4.280      -30.700    0.000000
     1595    4.280      -30.650    0.000000
     1596    4.280      -30.600    0.000000
     1597    4.280      -30.550    1.000000
     1598    4.280      -30.500    1.000000
     1599    4.280      -30.450    1.000000
     1600    4.280      -30.400    1.000000
     1601    4.280      -30.350    1.000000
     1602    4.280      -30.300    1.000000
     1603    4.280      -30.250    0.000000
     1604    4.280      -30.200    0.000000
     1605    4.280      -30.150    0.000000
     1606    4.280      -30.100    0.000000
     1607    4.280      -30.050    0.000000
     1608    4.280      -30.000    0.000000
     1609    4.280      -29.950    1.000000
     1610    4.280      -29.900    1.000000
     1611    4.280      -29.850    1.000000
     1612    4.280      -29.800    0.000000
     1613    4.280      -29.750    0.000000
     1614    4.280      -29.700    0.000000
     1615    4.280      -29.650    0.000000
     1616    4.280      -29.600    0.000000
     1617    4.280      -29.550    1.000000
     1618    4.280      -29.500    1.000000
     1619    4.280      -29.450    1.000000
     1620    4.280      -29.400    0.000000
     1621    4.280      -29.350    0.000000
     1622    4.280      -29.300    0.000000
     1623    4.280      -29.250    1.000000
     1624    4.280      -29.200    1.000000
     1625    4.280      -29.150    1.000000
     1626    4.280      -29.100    0.000000
     1627    4.280      -29.050    0.000000
     1628    4.280      -29.000    0.000000
     1629    4.280      -28.950    0.000000
     1630    4.280      -28.900    0.000000
     1631    4.280      -28.850    0.000000
     1632    4.280      -28.800    0.000000
     1633    4.280      -28.750    0.000000
     1634    4.280      -28.700    0.000000
     1635    4.330      -32.950    0.000000
     1636    4.330      -32.900    0.000000
     1637    4.330      -32.850    0.000000
     1638    4.330      -32.800    0.000000
     1639    4.330      -32.750    0.000000
     1640    4.330      -32.700    0.000000
     1641    4.330      -32.650    0.000000
     1642    4.330      -32.600    0.000000
     1643    4.330      -32.550    0.000000
     1644    4.330      -32.500    0.000000
     1645    4.330      -32.450    0.000000
     1646    4.330      -32.400    0.000000
     1647    4.330      -32.350    0.000000
     1648    4.330      -32.300    0.000000
     1649    4.330      -32.250    0.000000
     1650    4.330      -32.200    0.000000
     1651    4.330      -32.150    0.000000
     1652    4.330      -32.100    0.000000
     1653    4.330      -32.050    0.000000
     1654    4.330      -32.000    0.000000
     1655    4.330      -31.950    0.000000
     1656    4.330      -31.900    0.000000
     1657    4.330      -31.850    0.000000
     1658    4.330      -31.800    0.000000
     1659    4.330      -31.750    0.000000
     1660    4.330      -31.700    1.000000
     1661    4.330      -31.650    1.000000
     1662    4.330      -31.600    1.000000
     1663    4.330      -31.550    0.000000
     1664    4.330      -31.500    0.000000
     1665    4.330      -31.450    0.000000
     1666    4.330      -31.400    0.000000
     1667    4.330      -31.350    0.000000
     1668    4.330      -31.300    0.000000
     1669    4.330      -31.250    0.000000
     1670    4.330      -31.200    0.000000
     1671    4.330      -31.150    0.000000
     1672    4.330      -31.100    0.000000
     1673    4.330      -31.050    0.000000
     1674    4.330      -31.000    0.000000
     1675    4.330      -30.950    0.000000
     1676    4.330      -30.900    0.000000
     1677    4.330      -30.850    0.000000
     1678    4.330      -30.800    0.000000
     1679    4.330      -30.750    0.000000
     1680    4.330      -30.700    0.000000
     1681    4.330      -30.650    0.000000
     1682    4.330      -30.600    0.000000
     1683    4.330      -30.550    1.000000
     1684    4.330      -30.500    1.000000
     1685    4.330      -30.450    1.000000
     1686    4.330      -30.400    1.000000
     1687    4.330      -30.350    1.000000
     1688    4.330      -30.300    1.000000
     1689    4.330      -30.250    0.000000
     1690    4.330      -30.200    0.000000
     1691    4.330      -30.150    0.000000
     1692    4.330      -30.100    0.000000
     1693    4.330      -30.050    0.000000
     1694    4.330      -30.000    0.000000
     1695    4.330      -29.950    0.000000
     1696    4.330      -29.900    0.000000
     1697    4.330      -29.850    1.000000
     1698    4.330      -29.800    1.000000
     1699    4.330      -29.750    1.000000
     1700    4.330      -29.700    0.000000
     1701    4.330      -29.650    0.000000
     1702    4.330      -29.600    0.000000
     1703    4.330      -29.550    1.000000
     1704    4.330      -29.500    1.000000
     1705    4.330      -29.450    1.000000
     1706    4.330      -29.400    0.000000
     1707    4.330      -29.350    0.000000
     1708    4.330      -29.300    0.000000
     1709    4.330      -29.250    1.000000
     1710    4.330      -29.200    1.000000
     1711    4.330      -29.150    1.000000
     1712    4.330      -29.100    0.000000
     1713    4.330      -29.050    0.000000
     1714    4.330      -29.000    0.000000
     1715    4.330      -28.950    0.000000
     1716    4.330      -28.900    0.000000
     1717    4.330      -28.850    0.000000
     1718    4.330      -28.800    0.000000
     1719    4.330      -28.750    0.000000
     1720    4.330      -28.700    0.000000
     1721    4.380      -32.950    0.000000
     1722    4.380      -32.900    0.000000
     1723    4.380      -32.850    0.000000
     1724    4.380      -32.800    0.000000
     1725    4.380      -32.750    0.000000
     1726    4.380      -32.700    0.000000
     1727    4.380      -32.650    0.000000
     1728    4.380      -32.600    0.000000
     1729    4.380      -32.550    0.000000
     1730    4.380      -32.500    0.000000
     1731    4.380      -32.450    0.000000
     1732    4.380      -32.400    0.000000
     1733    4.380      -32.350    0.000000
     1734    4.380      -32.300    0.000000
     1735    4.380      -32.250    0.000000
     1736    4.380      -32.200    0.000000
     1737    4.380      -32.150    0.000000
     1738    4.380      -32.100    0.000000
     1739    4.380      -32.050    0.000000
     1740    4.380      -32.000    0.000000
     1741    4.380      -31.950    0.000000
     1742    4.380      -31.900    0.000000
     1743    4.380      -31.850    0.000000
     1744    4.380      -31.800    0.000000
     1745    4.380      -31.750    0.000000
     1746    4.380      -31.700    1.000000
     1747    4.380      -31.650    1.000000
     1748    4.380      -31.600    1.000000
     1749    4.380      -31.550    0.000000
     1750    4.380      -31.500    0.000000
     1751    4.380      -31.450    0.000000
     1752    4.380      -31.400    0.000000
     1753    4.380      -31.350    1.000000
     1754    4.380      -31.300    1.000000
     1755    4.380      -31.250    1.000000
     1756    4.380      -31.200    0.000000
     1757    4.380      -31.150    0.000000
     1758    4.380      -31.100    0.000000
     1759    4.380      -31.050    0.000000
     1760    4.380      -31.000    0.000000
     1761    4.380      -30.950    0.000000
     1762    4.380      -30.900    0.000000
     1763    4.380      -30.850    0.000000
     1764    4.380      -30.800    0.000000
     1765    4.380      -30.750    0.000000
     1766    4.380      -30.700    1.000000
     1767    4.380      -30.650    1.000000
     1768    4.380      -30.600    1.000000
     1769    4.380      -30.550    1.000000
     1770    4.380      -30.500    1.000000
     1771    4.380      -30.450    1.000000
     1772    4.380      -30.400    1.000000
     1773    4.380      -30.350    1.000000
     1774    4.380      -30.300    1.000000
     1775    4.380      -30.250    0.000000
     1776    4.380      -30.200    0.000000
     1777    4.380      -30.150    0.000000
     1778    4.380      -30.100    0.000000
     1779    4.380      -30.050    0.000000
     1780    4.380      -30.000    0.000000
     1781    4.380      -29.950    0.000000
     1782    4.380      -29.900    1.000000
     1783    4.380      -29.850    2.000000
     1784    4.380      -29.800    2.000000
     1785    4.380      -29.750    1.000000
     1786    4.380      -29.700    0.000000
     1787    4.380      -29.650    0.000000
     1788    4.380      -29.600    0.000000
     1789    4.380      -29.550    1.000000
     1790    4.380      -29.500    1.000000
     1791    4.380      -29.450    1.000000
     1792    4.380      -29.400    0.000000
     1793    4.380      -29.350    0.000000
     1794    4.380      -29.300    0.000000
     1795    4.380      -29.250    1.000000
     1796    4.380      -29.200    1.000000
     1797    4.380      -29.150    1.000000
     1798    4.380      -29.100    0.000000
     1799    4.380      -29.050    0.000000
     1800    4.380      -29.000    0.000000
     1801    4.380      -28.950    0.000000
     1802    4.380      -28.900    0.000000
     1803    4.380      -28.850    0.000000
     1804    4.380      -28.800    0.000000
     1805    4.380      -28.750    0.000000
     1806    4.380      -28.700    0.000000
     1807    4.430      -32.950    0.000000
     1808    4.430      -32.900    0.000000
     1809    4.430      -32.850    0.000000
     1810    4.430      -32.800    0.000000
     1811    4.430      -32.750    0.000000
     1812    4.430      -32.700    0.000000
     1813    4.430      -32.650    0.000000
     1814    4.430      -32.600    0.000000
     1815    4.430      -32.550    0.000000
     1816    4.430      -32.500    1.000000
     1817    4.430      -32.450    1.000000
     1818    4.430      -32.400    1.000000
     1819    4.430      -32.350    0.000000
     1820    4.430      -32.300    0.000000
     1821    4.430      -32.250    0.000000
     1822    4.430      -32.200    0.000000
     1823    4.430      -32.150    0.000000
     1824    4.430      -32.100    0.000000
     1825    4.430      -32.050    0.000000
     1826    4.430      -32.000    0.000000
     1827    4.430      -31.950    0.000000
     1828    4.430      -31.900    0.000000
     1829    4.430      -31.850    0.000000
     1830    4.430      -31.800    0.000000
     1831    4.430      -31.750    0.000000
     1832    4.430      -31.700    0.000000
     1833    4.430      -31.650    0.000000
     1834    4.430      -31.600    0.000000
     1835    4.430      -31.550    0.000000
     1836    4.430      -31.500    0.000000
     1837    4.430      -31.450    0.000000
     1838    4.430      -31.400    0.000000
     1839    4.430      -31.350    1.000000
     1840    4.430      -31.300    1.000000
     1841    4.430      -31.250    1.000000
